"","X","gmDate","gmTime","seasTyp","teamAbbr","opptAbbr","teamLoc","teamPF","opptPF","ref"
"1026",2052,"2013-03-22","19:30","Regular","ATL","POR","Home",14,16,"Courtney Kirkland"
"1027",2054,"2013-03-22","20:00","Regular","HOU","CLE","Home",18,24,"Scott Foster"
"1028",2056,"2013-03-22","20:00","Regular","NO","MEM","Home",22,20,"Ron Garretson"
"1029",2058,"2013-03-22","20:30","Regular","DAL","BOS","Home",22,26,"Leroy Richardson"
"1030",2060,"2013-03-22","20:30","Regular","SA","UTA","Home",17,27,"Michael Smith"
"1031",2062,"2013-03-22","22:00","Regular","PHO","MIN","Home",29,18,"Eddie Rush"
"1032",2064,"2013-03-22","22:30","Regular","LAL","WAS","Home",15,18,"Tom Washington"
"1033",2066,"2013-03-23","19:00","Regular","CHA","DET","Home",13,18,"Rodney Mott"
"1034",2068,"2013-03-23","19:30","Regular","NY","TOR","Home",20,20,"Courtney Kirkland"
"1035",2070,"2013-03-23","20:00","Regular","MEM","BOS","Home",19,21,"Zach Zarba"
"1036",2072,"2013-03-23","20:00","Regular","CHI","IND","Home",22,20,"Tony Brothers"
"1037",2074,"2013-03-23","21:00","Regular","DEN","SAC","Home",19,26,"Tom Washington"
"1038",2076,"2013-03-23","22:30","Regular","LAC","BKN","Home",23,21,"Dan Crawford"
"1039",2078,"2013-03-23","22:30","Regular","GS","WAS","Home",17,22,"Gary Zielinski"
"1040",2080,"2013-03-24","15:00","Regular","MIL","ATL","Home",17,12,"Ron Garretson"
"1041",2082,"2013-03-24","18:00","Regular","MIA","CHA","Home",16,20,"Michael Smith"
"1042",2084,"2013-03-24","19:00","Regular","MIN","CHI","Home",19,16,"Leon Wood"
"1043",2086,"2013-03-24","19:00","Regular","HOU","SA","Home",22,17,"Kevin Fehr"
"1044",2088,"2013-03-24","19:00","Regular","OKC","POR","Home",14,16,"Ken Mauer"
"1045",2090,"2013-03-24","19:30","Regular","DAL","UTA","Home",18,24,"Scott Foster"
"1046",2092,"2013-03-24","21:00","Regular","SAC","PHI","Home",15,15,"Leroy Richardson"
"1047",2094,"2013-03-24","21:00","Regular","PHO","BKN","Home",23,18,"Gary Zielinski"
"1048",2096,"2013-03-25","19:00","Regular","WAS","MEM","Home",17,25,"Courtney Kirkland"
"1049",2098,"2013-03-25","19:00","Regular","IND","ATL","Home",17,17,"Bill Spooner"
"1050",2100,"2013-03-25","19:00","Regular","ORL","MIA","Home",18,14,"Rodney Mott"
"1051",2102,"2013-03-25","20:00","Regular","NO","DEN","Home",24,15,"Tony Brothers"
"1052",2104,"2013-03-25","21:00","Regular","UTA","PHI","Home",23,18,"Marc Davis"
"1053",2106,"2013-03-25","22:30","Regular","GS","LAL","Home",27,15,"Leroy Richardson"
"1054",2108,"2013-03-26","19:00","Regular","BOS","NY","Home",16,23,"Mike Callahan"
"1055",2110,"2013-03-26","19:30","Regular","DET","MIN","Home",12,14,"Sean Corbin"
"1056",2112,"2013-03-26","21:30","Regular","DAL","LAC","Home",21,24,"Kevin Fehr"
"1057",2114,"2013-03-27","19:00","Regular","PHI","MIL","Home",14,9,"Rodney Mott"
"1058",2116,"2013-03-27","19:00","Regular","CLE","BOS","Home",22,15,"Bill Kennedy"
"1059",2118,"2013-03-27","19:00","Regular","TOR","ATL","Home",18,21,"David Jones"
"1060",2120,"2013-03-27","19:00","Regular","CHA","ORL","Home",12,21,"Bill Spooner"
"1061",2122,"2013-03-27","19:30","Regular","NY","MEM","Home",25,24,"Scott Foster"
"1062",2124,"2013-03-27","20:00","Regular","NO","LAC","Home",25,18,"Tom Washington"
"1063",2126,"2013-03-27","20:00","Regular","CHI","MIA","Home",18,17,"Gary Zielinski"
"1064",2128,"2013-03-27","20:00","Regular","MIN","LAL","Home",26,25,"Tony Brothers"
"1065",2130,"2013-03-27","20:00","Regular","HOU","IND","Home",25,21,"Ron Garretson"
"1066",2132,"2013-03-27","20:00","Regular","OKC","WAS","Home",21,28,"Zach Zarba"
"1067",2134,"2013-03-27","20:30","Regular","SA","DEN","Home",17,24,"Courtney Kirkland"
"1068",2136,"2013-03-27","21:00","Regular","UTA","PHO","Home",17,18,"Dan Crawford"
"1069",2138,"2013-03-27","22:30","Regular","GS","SAC","Home",19,14,"Marc Davis"
"1070",2140,"2013-03-27","22:30","Regular","POR","BKN","Home",23,20,"Leroy Richardson"
"1071",2142,"2013-03-28","20:00","Regular","MIL","LAL","Home",25,20,"Scott Foster"
"1072",2144,"2013-03-28","20:30","Regular","DAL","IND","Home",24,19,"Sean Corbin"
"1073",2146,"2013-03-28","22:00","Regular","PHO","SAC","Home",18,21,"Ken Mauer"
"1074",2148,"2013-03-29","19:00","Regular","ORL","WAS","Home",21,18,"Bennett Salvatore"
"1075",2150,"2013-03-29","19:30","Regular","CLE","PHI","Home",15,13,"Gary Zielinski"
"1076",2152,"2013-03-29","19:30","Regular","NY","CHA","Home",27,26,"Rodney Mott"
"1077",2154,"2013-03-29","19:30","Regular","BOS","ATL","Home",20,15,"Monty McCutchen"
"1078",2156,"2013-03-29","19:30","Regular","DET","TOR","Home",13,16,"Bill Spooner"
"1079",2158,"2013-03-29","20:00","Regular","NO","MIA","Home",21,19,"Bill Kennedy"
"1080",2160,"2013-03-29","20:00","Regular","MEM","HOU","Home",19,26,"Tom Washington"
"1081",2162,"2013-03-29","20:00","Regular","MIN","OKC","Home",16,28,"Ed Malloy"
"1082",2164,"2013-03-29","20:30","Regular","SA","LAC","Home",20,23,"Mike Callahan"
"1083",2166,"2013-03-29","21:00","Regular","DEN","BKN","Home",28,22,"Marc Davis"
"1084",2168,"2013-03-29","22:00","Regular","POR","UTA","Home",18,23,"Derrick Stafford"
"1085",2170,"2013-03-30","14:00","Regular","DAL","CHI","Home",17,14,"Scott Wall"
"1086",2172,"2013-03-30","19:00","Regular","ATL","ORL","Home",24,25,"Kevin Fehr"
"1087",2174,"2013-03-30","19:30","Regular","PHI","CHA","Home",24,22,"Ed Malloy"
"1088",2176,"2013-03-30","20:00","Regular","HOU","LAC","Home",18,26,"Sean Corbin"
"1089",2178,"2013-03-30","20:00","Regular","MIN","MEM","Home",22,28,"Leroy Richardson"
"1090",2180,"2013-03-30","20:30","Regular","MIL","OKC","Home",20,20,"David Jones"
"1091",2182,"2013-03-30","21:00","Regular","UTA","BKN","Home",18,19,"Ken Mauer"
"1092",2184,"2013-03-30","22:00","Regular","SAC","LAL","Home",18,16,"Derrick Stafford"
"1093",2186,"2013-03-30","22:00","Regular","PHO","IND","Home",30,20,"Marc Davis"
"1094",2188,"2013-03-30","22:30","Regular","GS","POR","Home",24,18,"Ron Garretson"
"1095",2190,"2013-03-31","18:00","Regular","NO","CLE","Home",19,23,"Mike Callahan"
"1096",2192,"2013-03-31","18:00","Regular","WAS","TOR","Home",26,26,"Tony Brothers"
"1097",2194,"2013-03-31","19:00","Regular","SA","MIA","Home",13,15,"Joe Crawford"
"1098",2196,"2013-03-31","19:00","Regular","CHI","DET","Home",18,23,"Leroy Richardson"
"1099",2198,"2013-03-31","19:30","Regular","NY","BOS","Home",22,22,"Tom Washington"
"1100",2200,"2013-04-01","19:00","Regular","TOR","DET","Home",17,17,"Scott Foster"
"1101",2202,"2013-04-01","19:30","Regular","ATL","CLE","Home",17,24,"Ken Mauer"
"1102",2204,"2013-04-01","20:00","Regular","MIL","CHA","Home",21,20,"Gary Zielinski"
"1103",2206,"2013-04-01","20:00","Regular","MIN","BOS","Home",11,21,"Courtney Kirkland"
"1104",2208,"2013-04-01","20:00","Regular","HOU","ORL","Home",19,22,"Scott Wall"
"1105",2210,"2013-04-01","20:00","Regular","MEM","SA","Home",14,23,"Eric Lewis"
"1106",2212,"2013-04-01","21:00","Regular","UTA","POR","Home",17,17,"Bennett Salvatore"
"1107",2214,"2013-04-01","22:30","Regular","LAC","IND","Home",23,25,"Derrick Stafford"
"1108",2216,"2013-04-02","19:00","Regular","WAS","CHI","Home",14,20,"Sean Corbin"
"1109",2218,"2013-04-02","20:00","Regular","MIA","NY","Home",19,25,"Leroy Richardson"
"1110",2220,"2013-04-02","22:30","Regular","LAL","DAL","Home",16,24,"Ron Garretson"
"1111",2222,"2013-04-03","19:00","Regular","CHA","PHI","Home",13,16,"Bennie Adams"
"1112",2224,"2013-04-03","19:00","Regular","ATL","NY","Home",10,20,"Scott Foster"
"1113",2226,"2013-04-03","19:00","Regular","CLE","BKN","Home",17,20,"Jason Phillips"
"1114",2228,"2013-04-03","19:00","Regular","TOR","WAS","Home",24,27,"Eddie Rush"
"1115",2230,"2013-04-03","19:30","Regular","BOS","DET","Home",26,20,"Marc Davis"
"1116",2232,"2013-04-03","20:00","Regular","MIL","MIN","Home",15,15,"Dan Crawford"
"1117",2234,"2013-04-03","20:30","Regular","SA","ORL","Home",8,16,"David Jones"
"1118",2236,"2013-04-03","21:00","Regular","UTA","DEN","Home",21,19,"Gary Zielinski"
"1119",2238,"2013-04-03","22:00","Regular","POR","MEM","Home",22,18,"Courtney Kirkland"
"1120",2240,"2013-04-03","22:00","Regular","SAC","HOU","Home",20,28,"Bennett Salvatore"
"1121",2242,"2013-04-03","22:30","Regular","GS","NO","Home",21,23,"Ed Malloy"
"1122",2244,"2013-04-03","22:30","Regular","LAC","PHO","Home",23,16,"Bill Kennedy"
"1123",2246,"2013-04-04","19:00","Regular","BKN","CHI","Home",19,28,"Scott Foster"
"1124",2248,"2013-04-04","21:00","Regular","DEN","DAL","Home",15,24,"Rodney Mott"
"1125",2250,"2013-04-04","21:30","Regular","OKC","SA","Home",17,10,"Derrick Stafford"
"1126",2252,"2013-04-05","19:00","Regular","CHA","MIA","Home",11,17,"Leon Wood"
"1127",2254,"2013-04-05","19:30","Regular","ATL","PHI","Home",19,19,"Ron Garretson"
"1128",2256,"2013-04-05","19:30","Regular","NY","MIL","Home",18,16,"Kane Fitzgerald"
"1129",2258,"2013-04-05","19:30","Regular","BOS","CLE","Home",24,20,"Michael Smith"
"1130",2260,"2013-04-05","20:00","Regular","CHI","ORL","Home",12,15,"Tom Washington"
"1131",2262,"2013-04-05","20:00","Regular","MIN","TOR","Home",17,26,"Kevin Fehr"
"1132",2264,"2013-04-05","20:00","Regular","IND","OKC","Home",19,21,"Leroy Richardson"
"1133",2266,"2013-04-05","21:00","Regular","UTA","NO","Home",25,20,"Rodney Mott"
"1134",2268,"2013-04-05","22:00","Regular","SAC","DAL","Home",16,20,"Courtney Kirkland"
"1135",2270,"2013-04-05","22:00","Regular","POR","HOU","Home",21,18,"Ed Malloy"
"1136",2272,"2013-04-05","22:00","Regular","PHO","GS","Home",17,21,"Bill Spooner"
"1137",2274,"2013-04-05","22:30","Regular","LAL","MEM","Home",17,16,"Bennett Salvatore"
"1138",2276,"2013-04-06","19:00","Regular","WAS","IND","Home",22,21,"Scott Foster"
"1139",2278,"2013-04-06","19:30","Regular","MIA","PHI","Home",16,14,"Ken Mauer"
"1140",2280,"2013-04-06","19:30","Regular","BKN","CHA","Home",17,24,"Eddie Rush"
"1141",2282,"2013-04-06","20:00","Regular","MIN","DET","Home",20,25,"Derrick Stafford"
"1142",2284,"2013-04-06","20:30","Regular","SA","ATL","Home",21,23,"Gary Zielinski"
"1143",2286,"2013-04-06","20:30","Regular","MIL","TOR","Home",22,21,"Tom Washington"
"1144",2288,"2013-04-06","21:00","Regular","DEN","HOU","Home",26,22,"Tony Brown"
"1145",2290,"2013-04-07","13:00","Regular","OKC","NY","Home",22,19,"Monty McCutchen"
"1146",2292,"2013-04-07","15:30","Regular","LAC","LAL","Home",22,14,"Pat Fraher"
"1147",2294,"2013-04-07","18:00","Regular","SAC","MEM","Home",24,25,"Matt Boland"
"1148",2296,"2013-04-07","18:00","Regular","CLE","ORL","Home",18,17,"Leroy Richardson"
"1149",2298,"2013-04-07","18:00","Regular","BOS","WAS","Home",19,17,"Leon Wood"
"1150",2300,"2013-04-07","19:30","Regular","DET","CHI","Home",23,18,"Kevin Fehr"
"1151",2302,"2013-04-07","20:00","Regular","GS","UTA","Home",15,14,"Courtney Kirkland"
"1152",2304,"2013-04-07","21:00","Regular","PHO","NO","Home",24,25,"Mike Callahan"
"1153",2306,"2013-04-07","21:00","Regular","POR","DAL","Home",16,11,"Bennett Salvatore"
"1154",2308,"2013-04-09","19:00","Regular","IND","CLE","Home",14,29,"Ron Garretson"
"1155",2310,"2013-04-09","19:30","Regular","BKN","PHI","Home",16,17,"Joe Crawford"
"1156",2312,"2013-04-09","19:30","Regular","MIA","MIL","Home",13,15,"Bill Kennedy"
"1157",2314,"2013-04-09","19:30","Regular","NY","WAS","Home",24,14,"Ken Mauer"
"1158",2316,"2013-04-09","20:00","Regular","MEM","CHA","Home",16,17,"Michael Smith"
"1159",2318,"2013-04-09","20:00","Regular","CHI","TOR","Home",21,21,"David Guthrie"
"1160",2320,"2013-04-09","20:00","Regular","HOU","PHO","Home",16,20,"Leroy Richardson"
"1161",2322,"2013-04-09","21:00","Regular","UTA","OKC","Home",19,19,"Mike Callahan"
"1162",2324,"2013-04-09","22:30","Regular","LAL","NO","Home",16,24,"Courtney Kirkland"
"1163",2326,"2013-04-09","22:30","Regular","GS","MIN","Home",19,18,"Eddie Rush"
"1164",2328,"2013-04-10","19:00","Regular","ORL","MIL","Home",19,16,"Kevin Fehr"
"1165",2330,"2013-04-10","19:00","Regular","PHI","ATL","Home",17,17,"Zach Zarba"
"1166",2332,"2013-04-10","19:00","Regular","WAS","MIA","Home",20,18,"Pat Fraher"
"1167",2334,"2013-04-10","19:00","Regular","CLE","DET","Home",28,20,"Bennett Salvatore"
"1168",2336,"2013-04-10","20:00","Regular","BOS","BKN","Home",21,21,"Scott Foster"
"1169",2338,"2013-04-10","20:30","Regular","DAL","PHO","Home",17,17,"Derrick Stafford"
"1170",2340,"2013-04-10","22:00","Regular","SAC","NO","Home",28,18,"Monty McCutchen"
"1171",2342,"2013-04-10","22:00","Regular","POR","LAL","Home",24,17,"Tom Washington"
"1172",2344,"2013-04-10","22:30","Regular","DEN","SA","Home",16,17,"Bennie Adams"
"1173",2346,"2013-04-10","22:30","Regular","LAC","MIN","Home",19,14,"Rodney Mott"
"1174",2348,"2013-04-11","20:00","Regular","CHI","NY","Home",21,28,"David Jones"
"1175",2350,"2013-04-11","22:30","Regular","GS","OKC","Home",19,21,"Gary Zielinski"
"1176",2352,"2013-04-12","19:00","Regular","WAS","PHI","Home",13,13,"Michael Smith"
"1177",2354,"2013-04-12","19:00","Regular","TOR","CHI","Home",13,24,"Courtney Kirkland"
"1178",2356,"2013-04-12","19:00","Regular","IND","BKN","Home",24,24,"Tony Brothers"
"1179",2358,"2013-04-12","19:30","Regular","DET","CHA","Home",20,17,"Sean Corbin"
"1180",2360,"2013-04-12","19:30","Regular","ATL","MIL","Home",13,19,"Scott Wall"
"1181",2362,"2013-04-12","19:30","Regular","MIA","BOS","Home",14,18,"Sean Wright"
"1182",2364,"2013-04-12","19:30","Regular","CLE","NY","Home",16,21,"Bill Kennedy"
"1183",2366,"2013-04-12","20:00","Regular","NO","LAC","Home",23,24,"Scott Foster"
"1184",2368,"2013-04-12","20:00","Regular","HOU","MEM","Home",26,22,"Derrick Stafford"
"1185",2370,"2013-04-12","20:30","Regular","SA","SAC","Home",14,16,"Rodney Mott"
"1186",2372,"2013-04-12","20:30","Regular","DAL","DEN","Home",16,18,"Leon Wood"
"1187",2374,"2013-04-12","21:00","Regular","UTA","MIN","Home",19,18,"Ron Garretson"
"1188",2376,"2013-04-12","22:00","Regular","POR","OKC","Home",15,17,"Eddie Rush"
"1189",2378,"2013-04-12","22:30","Regular","LAL","GS","Home",17,33,"Bennie Adams"
"1190",2380,"2013-04-13","19:00","Regular","CHA","MIL","Home",18,20,"David Jones"
"1191",2382,"2013-04-13","19:00","Regular","ORL","BOS","Home",16,15,"Zach Zarba"
