offLNm,offFNm,teamAbbr,teamLoc,teamRslt,teamFTA,teamFTM,teamFT%,opptAbbr,opptConf,opptLoc,opptRslt,opptFTA,opptFTM,opptFT%
Kogut,Marat,LAL,Home,Loss,18,16,0.8889,DEN,West,Away,Win,26,16,0.6154
Tiven,Josh,LAL,Home,Loss,18,16,0.8889,DEN,West,Away,Win,26,16,0.6154
Malloy,Ed,LAL,Home,Loss,18,16,0.8889,DEN,West,Away,Win,26,16,0.6154
Twardoski,Scott,POR,Away,Loss,11,11,1,CHA,East,Home,Win,17,14,0.8235
Fraher,Pat,POR,Away,Loss,11,11,1,CHA,East,Home,Win,17,14,0.8235
Stafford,Derrick,POR,Away,Loss,11,11,1,CHA,East,Home,Win,17,14,0.8235
Twardoski,Scott,CHA,Home,Win,17,14,0.8235,POR,West,Away,Loss,11,11,1
Fraher,Pat,CHA,Home,Win,17,14,0.8235,POR,West,Away,Loss,11,11,1
Stafford,Derrick,CHA,Home,Win,17,14,0.8235,POR,West,Away,Loss,11,11,1
Van Duyne,Justin,TOR,Away,Loss,23,15,0.6522,PHI,East,Home,Win,32,24,0.75
Zielinski,Gary,TOR,Away,Loss,23,15,0.6522,PHI,East,Home,Win,32,24,0.75
Spooner,Bill,TOR,Away,Loss,23,15,0.6522,PHI,East,Home,Win,32,24,0.75
Van Duyne,Justin,PHI,Home,Win,32,24,0.75,TOR,East,Away,Loss,23,15,0.6522
Zielinski,Gary,PHI,Home,Win,32,24,0.75,TOR,East,Away,Loss,23,15,0.6522
Spooner,Bill,PHI,Home,Win,32,24,0.75,TOR,East,Away,Loss,23,15,0.6522
Forte,Brian,MEM,Away,Loss,34,27,0.7941,WAS,East,Home,Win,26,24,0.9231
Maddox,Tre,MEM,Away,Loss,34,27,0.7941,WAS,East,Home,Win,26,24,0.9231
McCutchen,Monty,MEM,Away,Loss,34,27,0.7941,WAS,East,Home,Win,26,24,0.9231
Forte,Brian,WAS,Home,Win,26,24,0.9231,MEM,West,Away,Loss,34,27,0.7941
Maddox,Tre,WAS,Home,Win,26,24,0.9231,MEM,West,Away,Loss,34,27,0.7941
McCutchen,Monty,WAS,Home,Win,26,24,0.9231,MEM,West,Away,Loss,34,27,0.7941
Lindsay,Mark,NY,Away,Win,18,15,0.8333,BOS,East,Home,Loss,29,27,0.931
Phillips,Jason,NY,Away,Win,18,15,0.8333,BOS,East,Home,Loss,29,27,0.931
Ayotte,Mark,NY,Away,Win,18,15,0.8333,BOS,East,Home,Loss,29,27,0.931
Lindsay,Mark,BOS,Home,Loss,29,27,0.931,NY,East,Away,Win,18,15,0.8333
Phillips,Jason,BOS,Home,Loss,29,27,0.931,NY,East,Away,Win,18,15,0.8333
Ayotte,Mark,BOS,Home,Loss,29,27,0.931,NY,East,Away,Win,18,15,0.8333
Orr,J.T.,ATL,Away,Loss,37,29,0.7838,DET,East,Home,Win,28,18,0.6429
Foster,Scott,ATL,Away,Loss,37,29,0.7838,DET,East,Home,Win,28,18,0.6429
Brothers,Tony,ATL,Away,Loss,37,29,0.7838,DET,East,Home,Win,28,18,0.6429
Orr,J.T.,DET,Home,Win,28,18,0.6429,ATL,East,Away,Loss,37,29,0.7838
Foster,Scott,DET,Home,Win,28,18,0.6429,ATL,East,Away,Loss,37,29,0.7838
Brothers,Tony,DET,Home,Win,28,18,0.6429,ATL,East,Away,Loss,37,29,0.7838
Ford,Tyler,MIL,Away,Loss,14,11,0.7857,HOU,West,Home,Win,15,11,0.7333
Richardson,Leroy,MIL,Away,Loss,14,11,0.7857,HOU,West,Home,Win,15,11,0.7333
Crawford,Dan,MIL,Away,Loss,14,11,0.7857,HOU,West,Home,Win,15,11,0.7333
Ford,Tyler,HOU,Home,Win,15,11,0.7333,MIL,East,Away,Loss,14,11,0.7857
Richardson,Leroy,HOU,Home,Win,15,11,0.7333,MIL,East,Away,Loss,14,11,0.7857
Crawford,Dan,HOU,Home,Win,15,11,0.7333,MIL,East,Away,Loss,14,11,0.7857
Dalen,Eric,ORL,Away,Loss,11,9,0.8182,NO,West,Home,Win,15,11,0.7333
Williams,James,ORL,Away,Loss,11,9,0.8182,NO,West,Home,Win,15,11,0.7333
Wall,Scott,ORL,Away,Loss,11,9,0.8182,NO,West,Home,Win,15,11,0.7333
Dalen,Eric,NO,Home,Win,15,11,0.7333,ORL,East,Away,Loss,11,9,0.8182
Williams,James,NO,Home,Win,15,11,0.7333,ORL,East,Away,Loss,11,9,0.8182
Wall,Scott,NO,Home,Win,15,11,0.7333,ORL,East,Away,Loss,11,9,0.8182
Workman,Haywoode,OKC,Away,Loss,19,16,0.8421,GS,West,Home,Win,27,19,0.7037
Mott,Rodney,OKC,Away,Loss,19,16,0.8421,GS,West,Home,Win,27,19,0.7037
Washington,Tom,OKC,Away,Loss,19,16,0.8421,GS,West,Home,Win,27,19,0.7037
Workman,Haywoode,GS,Home,Win,27,19,0.7037,OKC,West,Away,Loss,19,16,0.8421
Mott,Rodney,GS,Home,Win,27,19,0.7037,OKC,West,Away,Loss,19,16,0.8421
Washington,Tom,GS,Home,Win,27,19,0.7037,OKC,West,Away,Loss,19,16,0.8421
Wood,Leon,IND,Away,Win,25,21,0.84,SAC,West,Home,Loss,27,21,0.7778
Davis,Marc,IND,Away,Win,25,21,0.84,SAC,West,Home,Loss,27,21,0.7778
Lewis,Eric,IND,Away,Win,25,21,0.84,SAC,West,Home,Loss,27,21,0.7778
Wood,Leon,SAC,Home,Loss,27,21,0.7778,IND,East,Away,Win,25,21,0.84
Davis,Marc,SAC,Home,Loss,27,21,0.7778,IND,East,Away,Win,25,21,0.84
Lewis,Eric,SAC,Home,Loss,27,21,0.7778,IND,East,Away,Win,25,21,0.84
Guthrie,David,PHO,Away,Loss,31,25,0.8065,CLE,East,Home,Win,19,13,0.6842
Taylor,Ben,PHO,Away,Loss,31,25,0.8065,CLE,East,Home,Win,19,13,0.6842
Capers,James,PHO,Away,Loss,31,25,0.8065,CLE,East,Home,Win,19,13,0.6842
Guthrie,David,CLE,Home,Win,19,13,0.6842,PHO,West,Away,Loss,31,25,0.8065
Taylor,Ben,CLE,Home,Win,19,13,0.6842,PHO,West,Away,Loss,31,25,0.8065
Capers,James,CLE,Home,Win,19,13,0.6842,PHO,West,Away,Loss,31,25,0.8065
Taylor,Dedric,DAL,Away,Loss,11,7,0.6364,MIA,East,Home,Win,29,20,0.6897
Smith,Michael,DAL,Away,Loss,11,7,0.6364,MIA,East,Home,Win,29,20,0.6897
Corbin,Sean,DAL,Away,Loss,11,7,0.6364,MIA,East,Home,Win,29,20,0.6897
Taylor,Dedric,MIA,Home,Win,29,20,0.6897,DAL,West,Away,Loss,11,7,0.6364
Smith,Michael,MIA,Home,Win,29,20,0.6897,DAL,West,Away,Loss,11,7,0.6364
Corbin,Sean,MIA,Home,Win,29,20,0.6897,DAL,West,Away,Loss,11,7,0.6364
Barnaky,Brent,WAS,Away,Win,14,12,0.8571,NY,East,Home,Loss,22,19,0.8636
Zielinski,Gary,WAS,Away,Win,14,12,0.8571,NY,East,Home,Loss,22,19,0.8636
Kennedy,Bill,WAS,Away,Win,14,12,0.8571,NY,East,Home,Loss,22,19,0.8636
Barnaky,Brent,NY,Home,Loss,22,19,0.8636,WAS,East,Away,Win,14,12,0.8571
Zielinski,Gary,NY,Home,Loss,22,19,0.8636,WAS,East,Away,Win,14,12,0.8571
Kennedy,Bill,NY,Home,Loss,22,19,0.8636,WAS,East,Away,Win,14,12,0.8571
Blair,Curtis,DEN,Away,Loss,26,20,0.7692,SA,West,Home,Win,25,21,0.84
Adams,Bennie,DEN,Away,Loss,26,20,0.7692,SA,West,Home,Win,25,21,0.84
Zarba,Zach,DEN,Away,Loss,26,20,0.7692,SA,West,Home,Win,25,21,0.84
Blair,Curtis,SA,Home,Win,25,21,0.84,DEN,West,Away,Loss,26,20,0.7692
Adams,Bennie,SA,Home,Win,25,21,0.84,DEN,West,Away,Loss,26,20,0.7692
Zarba,Zach,SA,Home,Win,25,21,0.84,DEN,West,Away,Loss,26,20,0.7692
Kogut,Marat,MIN,Away,Win,25,19,0.76,LAC,West,Home,Loss,24,13,0.5417
Malloy,Ed,MIN,Away,Win,25,19,0.76,LAC,West,Home,Loss,24,13,0.5417
Lewis,Eric,MIN,Away,Win,25,19,0.76,LAC,West,Home,Loss,24,13,0.5417
Kogut,Marat,LAC,Home,Loss,24,13,0.5417,MIN,West,Away,Win,25,19,0.76
Malloy,Ed,LAC,Home,Loss,24,13,0.5417,MIN,West,Away,Win,25,19,0.76
Lewis,Eric,LAC,Home,Loss,24,13,0.5417,MIN,West,Away,Win,25,19,0.76
Maddox,Tre,TOR,Away,Loss,14,13,0.9286,CHA,East,Home,Win,25,21,0.84
Foster,Scott,TOR,Away,Loss,14,13,0.9286,CHA,East,Home,Win,25,21,0.84
Brothers,Tony,TOR,Away,Loss,14,13,0.9286,CHA,East,Home,Win,25,21,0.84
Maddox,Tre,CHA,Home,Win,25,21,0.84,TOR,East,Away,Loss,14,13,0.9286
Foster,Scott,CHA,Home,Win,25,21,0.84,TOR,East,Away,Loss,14,13,0.9286
Brothers,Tony,CHA,Home,Win,25,21,0.84,TOR,East,Away,Loss,14,13,0.9286
Wright,Sean,MIL,Away,Loss,26,18,0.6923,ORL,East,Home,Win,31,24,0.7742
Washington,C.J.,MIL,Away,Loss,26,18,0.6923,ORL,East,Home,Win,31,24,0.7742
Brown,Tony,MIL,Away,Loss,26,18,0.6923,ORL,East,Home,Win,31,24,0.7742
Wright,Sean,ORL,Home,Win,31,24,0.7742,MIL,East,Away,Loss,26,18,0.6923
Washington,C.J.,ORL,Home,Win,31,24,0.7742,MIL,East,Away,Loss,26,18,0.6923
Brown,Tony,ORL,Home,Win,31,24,0.7742,MIL,East,Away,Loss,26,18,0.6923
Williams,James,POR,Away,Loss,28,20,0.7143,PHI,East,Home,Win,16,9,0.5625
Petraitis,Gediminas,POR,Away,Loss,28,20,0.7143,PHI,East,Home,Win,16,9,0.5625
Callahan,Mike,POR,Away,Loss,28,20,0.7143,PHI,East,Home,Win,16,9,0.5625
Williams,James,PHI,Home,Win,16,9,0.5625,POR,West,Away,Loss,28,20,0.7143
Petraitis,Gediminas,PHI,Home,Win,16,9,0.5625,POR,West,Away,Loss,28,20,0.7143
Callahan,Mike,PHI,Home,Win,16,9,0.5625,POR,West,Away,Loss,28,20,0.7143
Lindsay,Mark,CHI,Away,Loss,19,18,0.9474,ATL,East,Home,Win,19,15,0.7895
Van Duyne,Justin,CHI,Away,Loss,19,18,0.9474,ATL,East,Home,Win,19,15,0.7895
Spooner,Bill,CHI,Away,Loss,19,18,0.9474,ATL,East,Home,Win,19,15,0.7895
Lindsay,Mark,ATL,Home,Win,19,15,0.7895,CHI,East,Away,Loss,19,18,0.9474
Van Duyne,Justin,ATL,Home,Win,19,15,0.7895,CHI,East,Away,Loss,19,18,0.9474
Spooner,Bill,ATL,Home,Win,19,15,0.7895,CHI,East,Away,Loss,19,18,0.9474
Kirkland,Courtney,GS,Away,Win,21,16,0.7619,HOU,West,Home,Loss,18,15,0.8333
Wall,Scott,GS,Away,Win,21,16,0.7619,HOU,West,Home,Loss,18,15,0.8333
Zarba,Zach,GS,Away,Win,21,16,0.7619,HOU,West,Home,Loss,18,15,0.8333
Kirkland,Courtney,HOU,Home,Loss,18,15,0.8333,GS,West,Away,Win,21,16,0.7619
Wall,Scott,HOU,Home,Loss,18,15,0.8333,GS,West,Away,Win,21,16,0.7619
Zarba,Zach,HOU,Home,Loss,18,15,0.8333,GS,West,Away,Win,21,16,0.7619
Goble,John,SAC,Away,Loss,32,23,0.7188,MEM,West,Home,Win,25,20,0.8
Lane,Karl,SAC,Away,Loss,32,23,0.7188,MEM,West,Home,Win,25,20,0.8
Collins,Derrick,SAC,Away,Loss,32,23,0.7188,MEM,West,Home,Win,25,20,0.8
Goble,John,MEM,Home,Win,25,20,0.8,SAC,West,Away,Loss,32,23,0.7188
Lane,Karl,MEM,Home,Win,25,20,0.8,SAC,West,Away,Loss,32,23,0.7188
Collins,Derrick,MEM,Home,Win,25,20,0.8,SAC,West,Away,Loss,32,23,0.7188
Anderson,Steven,BKN,Away,Win,35,32,0.9143,NO,West,Home,Loss,23,17,0.7391
Garretson,Ron,BKN,Away,Win,35,32,0.9143,NO,West,Home,Loss,23,17,0.7391
Crawford,Dan,BKN,Away,Win,35,32,0.9143,NO,West,Home,Loss,23,17,0.7391
Anderson,Steven,NO,Home,Loss,23,17,0.7391,BKN,East,Away,Win,35,32,0.9143
Garretson,Ron,NO,Home,Loss,23,17,0.7391,BKN,East,Away,Win,35,32,0.9143
Crawford,Dan,NO,Home,Loss,23,17,0.7391,BKN,East,Away,Win,35,32,0.9143
Fitzgerald,Kane,UTA,Away,Win,39,28,0.7179,DAL,West,Home,Loss,28,21,0.75
Richardson,Leroy,UTA,Away,Win,39,28,0.7179,DAL,West,Home,Loss,28,21,0.75
Ayotte,Mark,UTA,Away,Win,39,28,0.7179,DAL,West,Home,Loss,28,21,0.75
Fitzgerald,Kane,DAL,Home,Loss,28,21,0.75,UTA,West,Away,Win,39,28,0.7179
Richardson,Leroy,DAL,Home,Loss,28,21,0.75,UTA,West,Away,Win,39,28,0.7179
Ayotte,Mark,DAL,Home,Loss,28,21,0.75,UTA,West,Away,Win,39,28,0.7179
Workman,Haywoode,IND,Away,Loss,25,18,0.72,LAL,West,Home,Win,15,12,0.8
Mott,Rodney,IND,Away,Loss,25,18,0.72,LAL,West,Home,Win,15,12,0.8
Washington,Tom,IND,Away,Loss,25,18,0.72,LAL,West,Home,Win,15,12,0.8
Workman,Haywoode,LAL,Home,Win,15,12,0.8,IND,East,Away,Loss,25,18,0.72
Mott,Rodney,LAL,Home,Win,15,12,0.8,IND,East,Away,Loss,25,18,0.72
Washington,Tom,LAL,Home,Win,15,12,0.8,IND,East,Away,Loss,25,18,0.72
Dalen,Eric,POR,Away,Win,36,31,0.8611,BOS,East,Home,Loss,31,26,0.8387
Tiven,Josh,POR,Away,Win,36,31,0.8611,BOS,East,Home,Loss,31,26,0.8387
Kennedy,Bill,POR,Away,Win,36,31,0.8611,BOS,East,Home,Loss,31,26,0.8387
Dalen,Eric,BOS,Home,Loss,31,26,0.8387,POR,West,Away,Win,36,31,0.8611
Tiven,Josh,BOS,Home,Loss,31,26,0.8387,POR,West,Away,Win,36,31,0.8611
Kennedy,Bill,BOS,Home,Loss,31,26,0.8387,POR,West,Away,Win,36,31,0.8611
Guthrie,David,WAS,Away,Loss,33,26,0.7879,DET,East,Home,Win,22,16,0.7273
Ervin,Mitchell,WAS,Away,Loss,33,26,0.7879,DET,East,Home,Win,22,16,0.7273
Corbin,Sean,WAS,Away,Loss,33,26,0.7879,DET,East,Home,Win,22,16,0.7273
Guthrie,David,DET,Home,Win,22,16,0.7273,WAS,East,Away,Loss,33,26,0.7879
Ervin,Mitchell,DET,Home,Win,22,16,0.7273,WAS,East,Away,Loss,33,26,0.7879
Corbin,Sean,DET,Home,Win,22,16,0.7273,WAS,East,Away,Loss,33,26,0.7879
Goble,Jacyn,PHI,Away,Loss,18,15,0.8333,ATL,East,Home,Win,23,13,0.5652
Kirkland,Courtney,PHI,Away,Loss,18,15,0.8333,ATL,East,Home,Win,23,13,0.5652
Fraher,Pat,PHI,Away,Loss,18,15,0.8333,ATL,East,Home,Win,23,13,0.5652
Goble,Jacyn,ATL,Home,Win,23,13,0.5652,PHI,East,Away,Loss,18,15,0.8333
Kirkland,Courtney,ATL,Home,Win,23,13,0.5652,PHI,East,Away,Loss,18,15,0.8333
Fraher,Pat,ATL,Home,Win,23,13,0.5652,PHI,East,Away,Loss,18,15,0.8333
Goble,John,BKN,Away,Loss,15,12,0.8,CHA,East,Home,Win,22,20,0.9091
Smith,Aaron,BKN,Away,Loss,15,12,0.8,CHA,East,Home,Win,22,20,0.9091
Collins,Derrick,BKN,Away,Loss,15,12,0.8,CHA,East,Home,Win,22,20,0.9091
Goble,John,CHA,Home,Win,22,20,0.9091,BKN,East,Away,Loss,15,12,0.8
Smith,Aaron,CHA,Home,Win,22,20,0.9091,BKN,East,Away,Loss,15,12,0.8
Collins,Derrick,CHA,Home,Win,22,20,0.9091,BKN,East,Away,Loss,15,12,0.8
Blair,Curtis,MIL,Away,Loss,32,25,0.7813,MIA,East,Home,Win,22,14,0.6364
Mauer,Ken,MIL,Away,Loss,32,25,0.7813,MIA,East,Home,Win,22,14,0.6364
Boland,Matt,MIL,Away,Loss,32,25,0.7813,MIA,East,Home,Win,22,14,0.6364
Blair,Curtis,MIA,Home,Win,22,14,0.6364,MIL,East,Away,Loss,32,25,0.7813
Mauer,Ken,MIA,Home,Win,22,14,0.6364,MIL,East,Away,Loss,32,25,0.7813
Boland,Matt,MIA,Home,Win,22,14,0.6364,MIL,East,Away,Loss,32,25,0.7813
Lindsay,Mark,PHO,Away,Win,27,24,0.8889,NY,East,Home,Loss,16,14,0.875
Forte,Brian,PHO,Away,Win,27,24,0.8889,NY,East,Home,Loss,16,14,0.875
Richardson,Derek,PHO,Away,Win,27,24,0.8889,NY,East,Home,Loss,16,14,0.875
Lindsay,Mark,NY,Home,Loss,16,14,0.875,PHO,West,Away,Win,27,24,0.8889
Forte,Brian,NY,Home,Loss,16,14,0.875,PHO,West,Away,Win,27,24,0.8889
Richardson,Derek,NY,Home,Loss,16,14,0.875,PHO,West,Away,Win,27,24,0.8889
Taylor,Ben,HOU,Away,Win,25,21,0.84,MEM,West,Home,Loss,28,20,0.7143
Holtkamp,Lauren,HOU,Away,Win,25,21,0.84,MEM,West,Home,Loss,28,20,0.7143
Capers,James,HOU,Away,Win,25,21,0.84,MEM,West,Home,Loss,28,20,0.7143
Taylor,Ben,MEM,Home,Loss,28,20,0.7143,HOU,West,Away,Win,25,21,0.84
Holtkamp,Lauren,MEM,Home,Loss,28,20,0.7143,HOU,West,Away,Win,25,21,0.84
Capers,James,MEM,Home,Loss,28,20,0.7143,HOU,West,Away,Win,25,21,0.84
Williams,James,SA,Away,Win,14,12,0.8571,CLE,East,Home,Loss,22,12,0.5455
Lane,Karl,SA,Away,Win,14,12,0.8571,CLE,East,Home,Loss,22,12,0.5455
Stafford,Derrick,SA,Away,Win,14,12,0.8571,CLE,East,Home,Loss,22,12,0.5455
Williams,James,CLE,Home,Loss,22,12,0.5455,SA,West,Away,Win,14,12,0.8571
Lane,Karl,CLE,Home,Loss,22,12,0.5455,SA,West,Away,Win,14,12,0.8571
Stafford,Derrick,CLE,Home,Loss,22,12,0.5455,SA,West,Away,Win,14,12,0.8571
Wright,Sean,SAC,Away,Loss,21,16,0.7619,CHI,East,Home,Win,33,28,0.8485
Washington,C.J.,SAC,Away,Loss,21,16,0.7619,CHI,East,Home,Win,33,28,0.8485
Smith,Michael,SAC,Away,Loss,21,16,0.7619,CHI,East,Home,Win,33,28,0.8485
Wright,Sean,CHI,Home,Win,33,28,0.8485,SAC,West,Away,Loss,21,16,0.7619
Washington,C.J.,CHI,Home,Win,33,28,0.8485,SAC,West,Away,Loss,21,16,0.7619
Smith,Michael,CHI,Home,Win,33,28,0.8485,SAC,West,Away,Loss,21,16,0.7619
Scott,Kevin,LAC,Away,Loss,8,8,1,DEN,West,Home,Win,26,21,0.8077
Wood,Leon,LAC,Away,Loss,8,8,1,DEN,West,Home,Win,26,21,0.8077
McCutchen,Monty,LAC,Away,Loss,8,8,1,DEN,West,Home,Win,26,21,0.8077
Scott,Kevin,DEN,Home,Win,26,21,0.8077,LAC,West,Away,Loss,8,8,1
Wood,Leon,DEN,Home,Win,26,21,0.8077,LAC,West,Away,Loss,8,8,1
McCutchen,Monty,DEN,Home,Win,26,21,0.8077,LAC,West,Away,Loss,8,8,1
Kogut,Marat,IND,Away,Loss,17,12,0.7059,UTA,West,Home,Win,32,25,0.7813
Adams,Bennie,IND,Away,Loss,17,12,0.7059,UTA,West,Home,Win,32,25,0.7813
Malloy,Ed,IND,Away,Loss,17,12,0.7059,UTA,West,Home,Win,32,25,0.7813
Kogut,Marat,UTA,Home,Win,32,25,0.7813,IND,East,Away,Loss,17,12,0.7059
Adams,Bennie,UTA,Home,Win,32,25,0.7813,IND,East,Away,Loss,17,12,0.7059
Malloy,Ed,UTA,Home,Win,32,25,0.7813,IND,East,Away,Loss,17,12,0.7059
Van Duyne,Justin,LAL,Away,Loss,17,14,0.8235,DAL,West,Home,Win,19,19,1
Brown,Tony,LAL,Away,Loss,17,14,0.8235,DAL,West,Home,Win,19,19,1
Spooner,Bill,LAL,Away,Loss,17,14,0.8235,DAL,West,Home,Win,19,19,1
Van Duyne,Justin,DAL,Home,Win,19,19,1,LAL,West,Away,Loss,17,14,0.8235
Brown,Tony,DAL,Home,Win,19,19,1,LAL,West,Away,Loss,17,14,0.8235
Spooner,Bill,DAL,Home,Win,19,19,1,LAL,West,Away,Loss,17,14,0.8235
Petraitis,Gediminas,PHO,Away,Win,28,26,0.9286,TOR,East,Home,Loss,35,30,0.8571
Davis,Marc,PHO,Away,Win,28,26,0.9286,TOR,East,Home,Loss,35,30,0.8571
Lewis,Eric,PHO,Away,Win,28,26,0.9286,TOR,East,Home,Loss,35,30,0.8571
Petraitis,Gediminas,TOR,Home,Loss,35,30,0.8571,PHO,West,Away,Win,28,26,0.9286
Davis,Marc,TOR,Home,Loss,35,30,0.8571,PHO,West,Away,Win,28,26,0.9286
Lewis,Eric,TOR,Home,Loss,35,30,0.8571,PHO,West,Away,Win,28,26,0.9286
Taylor,Dedric,DEN,Away,Loss,21,17,0.8095,MIN,West,Home,Win,21,15,0.7143
Fraher,Pat,DEN,Away,Loss,21,17,0.8095,MIN,West,Home,Win,21,15,0.7143
Crawford,Dan,DEN,Away,Loss,21,17,0.8095,MIN,West,Home,Win,21,15,0.7143
Taylor,Dedric,MIN,Home,Win,21,15,0.7143,DEN,West,Away,Loss,21,17,0.8095
Fraher,Pat,MIN,Home,Win,21,15,0.7143,DEN,West,Away,Loss,21,17,0.8095
Crawford,Dan,MIN,Home,Win,21,15,0.7143,DEN,West,Away,Loss,21,17,0.8095
Anderson,Steven,GS,Away,Win,19,15,0.7895,ORL,East,Home,Loss,16,7,0.4375
Garretson,Ron,GS,Away,Win,19,15,0.7895,ORL,East,Home,Loss,16,7,0.4375
Foster,Scott,GS,Away,Win,19,15,0.7895,ORL,East,Home,Loss,16,7,0.4375
Anderson,Steven,ORL,Home,Loss,16,7,0.4375,GS,West,Away,Win,19,15,0.7895
Garretson,Ron,ORL,Home,Loss,16,7,0.4375,GS,West,Away,Win,19,15,0.7895
Foster,Scott,ORL,Home,Loss,16,7,0.4375,GS,West,Away,Win,19,15,0.7895
Goble,Jacyn,WAS,Away,Win,17,13,0.7647,CHA,East,Home,Loss,25,21,0.84
Zarba,Zach,WAS,Away,Win,17,13,0.7647,CHA,East,Home,Loss,25,21,0.84
Boland,Matt,WAS,Away,Win,17,13,0.7647,CHA,East,Home,Loss,25,21,0.84
Goble,Jacyn,CHA,Home,Loss,25,21,0.84,WAS,East,Away,Win,17,13,0.7647
Zarba,Zach,CHA,Home,Loss,25,21,0.84,WAS,East,Away,Win,17,13,0.7647
Boland,Matt,CHA,Home,Loss,25,21,0.84,WAS,East,Away,Win,17,13,0.7647
Wright,Sean,LAC,Away,Win,22,17,0.7727,ATL,East,Home,Loss,26,22,0.8462
Ford,Tyler,LAC,Away,Win,22,17,0.7727,ATL,East,Home,Loss,26,22,0.8462
Collins,Derrick,LAC,Away,Win,22,17,0.7727,ATL,East,Home,Loss,26,22,0.8462
Wright,Sean,ATL,Home,Loss,26,22,0.8462,LAC,West,Away,Win,22,17,0.7727
Ford,Tyler,ATL,Home,Loss,26,22,0.8462,LAC,West,Away,Win,22,17,0.7727
Collins,Derrick,ATL,Home,Loss,26,22,0.8462,LAC,West,Away,Win,22,17,0.7727
Dalen,Eric,SA,Away,Win,16,13,0.8125,BKN,East,Home,Loss,18,17,0.9444
Fitzgerald,Kane,SA,Away,Win,16,13,0.8125,BKN,East,Home,Loss,18,17,0.9444
Zielinski,Gary,SA,Away,Win,16,13,0.8125,BKN,East,Home,Loss,18,17,0.9444
Dalen,Eric,BKN,Home,Loss,18,17,0.9444,SA,West,Away,Win,16,13,0.8125
Fitzgerald,Kane,BKN,Home,Loss,18,17,0.9444,SA,West,Away,Win,16,13,0.8125
Zielinski,Gary,BKN,Home,Loss,18,17,0.9444,SA,West,Away,Win,16,13,0.8125
Barnaky,Brent,SAC,Away,Win,26,20,0.7692,DET,East,Home,Loss,17,12,0.7059
Blair,Curtis,SAC,Away,Win,26,20,0.7692,DET,East,Home,Loss,17,12,0.7059
Stafford,Derrick,SAC,Away,Win,26,20,0.7692,DET,East,Home,Loss,17,12,0.7059
Barnaky,Brent,DET,Home,Loss,17,12,0.7059,SAC,West,Away,Win,26,20,0.7692
Blair,Curtis,DET,Home,Loss,17,12,0.7059,SAC,West,Away,Win,26,20,0.7692
Stafford,Derrick,DET,Home,Loss,17,12,0.7059,SAC,West,Away,Win,26,20,0.7692
Orr,J.T.,GS,Away,Loss,20,12,0.6,MIA,East,Home,Win,27,16,0.5926
Forte,Brian,GS,Away,Loss,20,12,0.6,MIA,East,Home,Win,27,16,0.5926
Callahan,Mike,GS,Away,Loss,20,12,0.6,MIA,East,Home,Win,27,16,0.5926
Orr,J.T.,MIA,Home,Win,27,16,0.5926,GS,West,Away,Loss,20,12,0.6
Forte,Brian,MIA,Home,Win,27,16,0.5926,GS,West,Away,Loss,20,12,0.6
Callahan,Mike,MIA,Home,Win,27,16,0.5926,GS,West,Away,Loss,20,12,0.6
Lane,Karl,NY,Away,Win,35,31,0.8857,IND,East,Home,Loss,25,20,0.8
Mauer,Ken,NY,Away,Win,35,31,0.8857,IND,East,Home,Loss,25,20,0.8
Wall,Scott,NY,Away,Win,35,31,0.8857,IND,East,Home,Loss,25,20,0.8
Lane,Karl,IND,Home,Loss,25,20,0.8,NY,East,Away,Win,35,31,0.8857
Mauer,Ken,IND,Home,Loss,25,20,0.8,NY,East,Away,Win,35,31,0.8857
Wall,Scott,IND,Home,Loss,25,20,0.8,NY,East,Away,Win,35,31,0.8857
Wood,Leon,HOU,Away,Loss,28,22,0.7857,MIL,East,Home,Win,27,22,0.8148
Washington,Tom,HOU,Away,Loss,28,22,0.7857,MIL,East,Home,Win,27,22,0.8148
Lewis,Eric,HOU,Away,Loss,28,22,0.7857,MIL,East,Home,Win,27,22,0.8148
Wood,Leon,MIL,Home,Win,27,22,0.8148,HOU,West,Away,Loss,28,22,0.7857
Washington,Tom,MIL,Home,Win,27,22,0.8148,HOU,West,Away,Loss,28,22,0.7857
Lewis,Eric,MIL,Home,Win,27,22,0.8148,HOU,West,Away,Loss,28,22,0.7857
Holtkamp,Lauren,CLE,Away,Loss,25,21,0.84,NO,West,Home,Win,30,22,0.7333
Richardson,Leroy,CLE,Away,Loss,25,21,0.84,NO,West,Home,Win,30,22,0.7333
Foster,Scott,CLE,Away,Loss,25,21,0.84,NO,West,Home,Win,30,22,0.7333
Holtkamp,Lauren,NO,Home,Win,30,22,0.7333,CLE,East,Away,Loss,25,21,0.84
Richardson,Leroy,NO,Home,Win,30,22,0.7333,CLE,East,Away,Loss,25,21,0.84
Foster,Scott,NO,Home,Win,30,22,0.7333,CLE,East,Away,Loss,25,21,0.84
Scott,Kevin,OKC,Away,Win,25,19,0.76,UTA,West,Home,Loss,26,18,0.6923
Nansel,Brett,OKC,Away,Win,25,19,0.76,UTA,West,Home,Loss,26,18,0.6923
McCutchen,Monty,OKC,Away,Win,25,19,0.76,UTA,West,Home,Loss,26,18,0.6923
Scott,Kevin,UTA,Home,Loss,26,18,0.6923,OKC,West,Away,Win,25,19,0.76
Nansel,Brett,UTA,Home,Loss,26,18,0.6923,OKC,West,Away,Win,25,19,0.76
